id,name,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,wine_category,taste_group,is_organic,bottled_volume,packaging_closing,container_type,category,sub_category,price,inventory,is_on_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
19632,Old Virginia Bourbon 6 ára,bandaríkin,,kentucky,,40.0,,,f,700.0,skruf,flaska,strong,whisky,6798.0,12,f,f,f,2012-12-01,t,f
19634,Madere Cruz,portúgal,,madeira,,17.0,,,f,750.0,,flaska,fortified,port,4189.0,5,f,f,f,2012-12-01,t,f
19635,Porto Cruz Vintage,portúgal,,,1989,20.0,,,f,750.0,korkur,flaska,fortified,port,6890.0,6,f,f,f,2012-12-01,t,f
19670,Beronia Tempranillo Ecologico,spánn,,rioja,2013,13.5,tempranillo,01M,t,750.0,skruf,flaska,red,,2348.0,124,f,f,f,2012-10-01,t,f
19932,Santero Moscato Fragola,ítalía,,,,6.5,moscato bianco,,f,750.0,korkur,flaska,fortified,fruit,1100.0,145,f,f,f,2014-08-01,t,f
19971,Bríó,ísland,,,,4.8,,60LL,f,330.0,,dós,beer,,289.0,4608,f,f,f,2012-01-01,t,f
19972,Mamma Piccini Rosso di Toscana,ítalía,toskana,toscana,,13.0,sangiovese,01M,f,3000.0,,box,red,,5695.0,608,f,f,f,2012-02-01,t,f
19986,Tommasi Doganella Il Tinto Rosso,ítalía,toskana,toscana,2012,13.0,sangiovese,01M,t,750.0,korkur,flaska,red,,2499.0,42,f,f,f,2014-02-01,t,f
19989,Bacardi Oakheart,þýskaland,,,,35.0,,,f,700.0,skruf,flaska,strong,rum,5599.0,8,f,f,f,2014-08-01,t,f
19991,Louis Jadot Couvent des Jacobins Chardonnay,frakkland,bourgogne,bourgogne,2014,12.5,chardonnay,02M,f,750.0,stkork-d,flaska,white,,3199.0,40,f,f,f,2015-07-01,t,f
19992,Louis Jadot Couvent des Jacobins Pinot Noir,frakkland,bourgogne,bourgogne,2013,12.5,pinot noir,01L,f,750.0,stkork-d,flaska,red,,3199.0,24,f,f,f,2015-03-01,t,f
19995,Domaine Drouhin Arthur Chardonnay,bandaríkin,,oregon,2008,14.0,chardonnay,02M,f,750.0,,flaska,white,,5399.0,3,f,f,f,2013-03-01,t,f
20001,Bree Riesling,þýskaland,mosel,mosel,2014,10.0,riesling,02LM,f,750.0,skruf,flaska,white,,1599.0,327,f,f,f,2012-06-01,t,f
20004,Björk,ísland,,,,27.5,,,f,500.0,tkorkur,flaska,strong,liqueur,5599.0,25,f,f,f,2013-10-01,t,f
20007,Einstök Ölgerð Pale Ale,ísland,,,,5.6,,61ÖL,f,330.0,crown,flaska,beer,,419.0,7284,f,f,f,2012-01-01,t,f
20016,Gæðingur Pale Ale,ísland,,,,4.5,,61ÖL,f,330.0,crown,flaska,beer,,360.0,0,f,f,f,2012-06-01,t,f
20017,Víking Classic,ísland,,,,4.6,,60LL,f,500.0,,dós,beer,,349.0,5972,f,f,f,2011-12-01,t,f
20033,Cune Gran Reserva,spánn,,rioja,2008,13.5,tempranillo,01T,f,750.0,korkur,flaska,red,,3998.0,6,f,f,f,2016-01-01,t,f
20076,Stella Artois,belgía,,,,5.0,,60LL,f,750.0,crown,flaska,beer,,819.0,0,t,f,f,2015-11-13,t,f
20088,Place in the Sun Cabernet Sauvignon Fairtrade,suðurafríka,coastalreg,stellenbosch,2013,13.5,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,1899.0,113,f,f,f,2013-02-01,t,f
20089,Place in the Sun Shiraz Fairtrade,suðurafríka,coastalreg,stellenbosch,2013,13.5,shiraz,01M,f,750.0,skruf,flaska,red,,1899.0,24,f,f,f,2013-02-01,t,f
20090,Place in the Sun Sauvignon Blanc,suðurafríka,coastalreg,stellenbosch,2014,13.5,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,1798.0,93,f,f,f,2013-02-01,t,f
20102,Einstök White Ale,ísland,,,,5.2,,62HV,f,330.0,crown,flaska,beer,,419.0,6528,f,f,f,2012-06-01,t,f
20104,Volcanic Bubbling Pineapple,ísland,,,,4.5,,,f,330.0,crown,flaska,cidersoda,soda,419.0,0,f,f,f,2015-02-01,t,f
20116,Mikkeller Green Gold India Pale Ale,danmörk,,,,7.0,,61ÖL,f,330.0,crown,flaska,beer,,749.0,168,f,f,f,2013-01-01,t,f
20117,Tommasi Appassionato Graticcio,ítalía,,,2013,13.0,corvina,01M,f,750.0,skruf,flaska,red,,2199.0,1140,f,f,f,2012-06-01,t,f
20174,Memoria Primitivo di Manduria,ítalía,puglia,manduria,2012,14.0,primitivo,01M,f,750.0,korkur,flaska,red,,2489.0,36,f,f,f,2013-04-01,t,f
20199,Trivento Tribu Cabernet Sauvignon,argentína,mendoza,mendoza,2013,13.0,cabernet sauvignon,01M,f,3000.0,,box,red,,5999.0,8,f,f,f,2015-08-01,t,f
20213,Carlsberg Sort Guld,danmörk,,,,5.8,,60LL,f,330.0,,dós,beer,,299.0,1344,f,f,f,2012-09-01,t,f
20216,Matua Sauvignon Blanc,nýjasjáland,,marlborough,2013,13.0,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,2255.0,104,f,f,f,2015-01-01,t,f
20271,Barefoot Shiraz,bandaríkin,,kalifornía,,13.5,syrah,01M,f,750.0,skruf,flaska,red,,1699.0,153,f,f,f,2012-12-01,t,f
20272,Barefoot Sauvignon Blanc,bandaríkin,,,,12.0,sauvignon blanc,02L,f,750.0,skruf,flaska,white,,1599.0,108,f,f,f,2013-03-01,t,f
20291,Gæðingur Þorrabjór,ísland,,,,5.6,,61ÖL,f,330.0,crown,flaska,beer,,419.0,24,t,f,f,2016-01-21,t,f
20292,Lapostolle Casa Semillon,chile,valledecen,rapel valley,2008,13.5,semillon,,f,750.0,korkur,flaska,white,,2297.0,0,f,f,f,2013-05-01,t,f
20295,Þorragull,ísland,,,,6.0,,60LL,f,330.0,crown,flaska,beer,,419.0,0,t,f,f,2016-01-21,t,f
20298,Somersby Blackberry,danmörk,,,,4.5,,,f,330.0,,dós,cidersoda,cider,289.0,4464,f,f,f,2012-09-01,t,f
20301,Carlo Rossi Sweet Red,bandaríkin,,,,9.0,,01LS,f,1500.0,skruf,flaska,red,,2398.0,42,f,f,f,2015-04-01,t,f
20309,Tommasi Poggio al Tufo Rompicollo Maremma Toscana,ítalía,toskana,toscana,,13.0,sangiovese,01M,f,3000.0,,box,red,,6399.0,22,f,f,f,2016-01-01,t,f
20316,Sobieski Vodka,pólland,,,,37.5,,,f,700.0,skruf,flaska,strong,vodka,5499.0,12,f,f,f,2013-05-01,t,f
20317,Brew Dog 5 A.M Saint,stórabretland,,,,5.0,,,f,330.0,crown,flaska,beer,,437.0,0,f,t,f,2012-05-01,f,f
20318,Brew Dog Punk IPA,stórabretland,,,,5.6,,61ÖL,f,330.0,crown,flaska,beer,,525.0,0,f,f,f,2013-06-01,t,f
20319,Brew Dog Hardcore IPA,stórabretland,,,,9.2,,61ÖL,f,330.0,crown,flaska,beer,,864.0,0,f,f,f,2013-06-01,t,f
20321,Pimm's,stórabretland,,,,25.0,,,f,1000.0,skruf,flaska,strong,shots,4665.0,0,f,f,f,2013-05-01,t,f
20345,Gerard Bertrand Cabernet Sauvignon Reserve Special,frakkland,languedoc-,pays d'oc,2014,13.0,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,2299.0,164,f,f,f,2012-11-01,t,f
20346,Gerard Bertrand Syrah Reserve Speciale,frakkland,languedoc-,pays d'oc,2012,13.5,syrah,01M,f,750.0,plast,flaska,red,,2299.0,72,f,f,f,2016-02-01,t,f
20347,Gerard Bertrand Pic Saint Loup Grand Terroir,frakkland,languedoc-,coteaux du languedoc pic saint loup,2013,14.0,grenache,01M,f,750.0,korkur,flaska,red,,2699.0,89,f,f,f,2012-11-01,t,f
20349,Gerard Bertrand Chardonnay Reserve Speciale,frakkland,languedoc-,pays d'oc,2014,13.0,chardonnay,02M,t,750.0,skruf,flaska,white,,2299.0,168,f,f,f,2012-12-01,t,f
20352,Trivento Golden Reserve Chardonnay,argentína,mendoza,mendoza,2014,14.0,chardonnay,02T,f,750.0,korkur,flaska,white,,2999.0,36,f,f,f,2014-10-01,t,f
20353,Cono Sur Gewurztraminer Bicicleta,chile,regiondels,bio bio,2013,13.5,gewurztraminer,02M,f,750.0,skruf,flaska,white,,1935.0,38,f,f,f,2015-10-01,t,f
20370,Ibis XO Brandy,frakkland,,,,36.0,,,f,700.0,korkur,flaska,strong,brandy,5690.0,58,f,f,f,2013-04-01,t,f
20372,Ibis XO Brandy,frakkland,,,,36.0,,,f,500.0,skruf,peli,strong,brandy,3999.0,550,f,f,f,2013-03-01,t,f
20393,Gæðingur Páskabjór,ísland,,,,4.5,,61ÖL,f,330.0,crown,flaska,beer,,327.0,0,t,f,f,2016-02-09,t,f
20398,Antano Rioja Gran Seleccion,spánn,,rioja,2012,13.5,tempranillo,01M,f,750.0,stkork-d,flaska,red,,1699.0,289,f,f,f,2013-02-01,t,f
20410,Barefoot Riesling,bandaríkin,,kalifornía,,8.0,riesling,02LS,f,750.0,skruf,flaska,white,,1299.0,1114,f,f,f,2013-05-01,t,f
20418,Bulldog London Dry Gin,stórabretland,,,,40.0,,,f,700.0,skruf,flaska,strong,gin,6990.0,0,f,f,f,2015-03-01,t,f
20430,Villa Maria Chardonnay Private Bin East Coast,nýjasjáland,,east coast,2012,13.0,chardonnay,02M,f,750.0,skruf,flaska,white,,2990.0,12,f,f,f,2015-06-01,t,f
20436,Barista Pinotage,suðurafríka,,western cape,2012,13.0,pinotage,01T,f,750.0,skruf,flaska,red,,2399.0,0,f,f,f,2015-12-01,t,f
20446,Mure Pinot Noir Signature,frakkland,alsace,alsace ac,2012,12.5,pinot noir,01L,f,750.0,korkur,flaska,red,,2799.0,24,f,f,f,2013-07-01,t,f
20466,Glenfiddich 12 ára,stórabretland,skotland,speyside,,40.0,,,f,350.0,skruf,flaska,strong,whisky,4499.0,240,f,f,f,2013-07-01,t,f
20476,Il Poggione Toscana,ítalía,toskana,toscana,2012,13.5,sangiovese,01M,f,750.0,korkur,flaska,red,,2405.0,36,f,f,f,2015-05-01,t,f
20477,Il Poggione Rosso di Montalcino,ítalía,toskana,montalcino,2011,14.5,sangiovese,01M,f,750.0,korkur,flaska,red,,3250.0,12,f,f,f,2013-07-01,t,f
20478,Il Poggione Brunello di Montalcino,ítalía,toskana,montalcino,2009,14.5,sangiovese,01T,f,750.0,korkur,flaska,red,,7390.0,18,f,f,f,2013-07-01,t,f
20484,Tariquet Classic,frakkland,,cotes de gascogne,2014,10.5,ugni blanc,02L,f,750.0,skruf,flaska,white,,1890.0,90,f,f,f,2015-08-01,t,f
20492,64° Brennivín,ísland,,,,43.0,,,f,200.0,skruf,flaska,strong,snaps,2999.0,23,f,f,f,2013-07-01,t,f
20493,Einiberja,ísland,,,,43.0,,,f,200.0,skruf,flaska,strong,gin,3199.0,22,f,f,f,2014-06-01,t,f
20494,Grasovka,pólland,,,,40.0,,,f,500.0,skruf,flaska,strong,vodka,4590.0,14,f,f,f,2013-11-01,t,f
20508,Maredsous Abbaye gjafaaskja m/glasi,belgía,,,,8.0,,61ÖL,f,990.0,crown,gjafaaskja,beer,,3889.0,0,f,f,f,2012-10-01,t,t
20510,Canadian Club Whisky,kanada,,,,40.0,,,f,700.0,skruf,flaska,strong,whisky,6649.0,4,f,f,f,2015-10-01,t,f
20526,Alaska Vodka,búlgaría,,,,37.5,,,f,200.0,skruf,peli,strong,vodka,1666.0,252,f,f,f,2015-10-01,t,f
20534,Flirt Green Apple Vodka,búlgaría,,,,37.5,,,f,200.0,skruf,peli,strong,vodka,1666.0,722,f,f,f,2013-08-01,t,f
20540,Valdo Prosecco Treviso Extra Dry,ítalía,veneto,valdobbiadene,,11.0,glera,04,f,750.0,f-korkur,flaska,bubbly,,2540.0,36,f,f,f,2013-07-01,t,f
20556,La Planta,spánn,castilla y,ribera del duero,2014,14.5,tempranillo,01T,f,750.0,plast,flaska,red,,2599.0,128,f,f,f,2013-02-01,t,f
20559,Falling Feather Ruby Cabernet,bandaríkin,,kalifornía,,12.0,ruby cabernet,01LM,f,3000.0,,box,red,,5699.0,43,f,f,f,2013-08-01,t,f
20571,Tommasi Appassionato Adorato,ítalía,,,2014,13.0,garganega,02M,f,750.0,skruf,flaska,white,,2199.0,257,f,f,f,2013-03-01,t,f
20575,Vikingfjord Blueberry Ice Shot,noregur,,,,20.0,,,f,700.0,skruf,flaska,strong,shots,2499.0,0,f,f,f,2015-06-01,t,f
20579,Linie Aquavit,noregur,,,,41.5,,,f,500.0,skruf,flaska,strong,snaps,4999.0,12,f,f,f,2013-08-01,t,f
20581,Fireball Cinnamon,kanada,,,,33.0,,,f,500.0,skruf,flaska,strong,liqueur,3999.0,47,f,f,f,2013-08-01,t,f
20583,Marques de Casa Concha Pinot Noir,chile,coquim,limarí valley,2013,13.5,pinot noir,01M,f,750.0,korkur,flaska,red,,2999.0,34,f,f,f,2014-10-01,t,f
20586,64° Brennivín 50,ísland,,,,50.0,,,f,200.0,skruf,flaska,strong,snaps,3399.0,50,f,f,f,2013-07-01,t,f
20607,Domaine Weinbach Riesling Cuvee Theo,frakkland,alsace,alsace ac,2014,13.5,riesling,02M,f,750.0,korkur,flaska,white,,4388.0,24,f,f,f,2015-12-01,t,f
20608,Domaine Weinbach Gewurztraminer Cuvee Theo,frakkland,alsace,alsace ac,2014,13.5,gewurztraminer,02MM,f,750.0,korkur,flaska,white,,4960.0,12,f,f,f,2015-12-01,t,f
20617,Piccini Memoro hvítt,ítalía,,,,13.0,,02M,f,750.0,korkur,flaska,white,,1965.0,139,f,f,f,2013-02-01,t,f
20618,Piccini Prosecco,ítalía,veneto,prosecco,,11.0,glera,04,f,750.0,f-korkur,flaska,bubbly,,1825.0,176,f,f,f,2013-09-01,t,f
20633,Torres Verdeo,spánn,castilla y,rueda,2014,12.5,verdejo,02M,f,750.0,skruf,flaska,white,,1990.0,17,f,f,f,2015-11-01,t,f
20634,Royal Dutch Post Horn Lager,holland,,,,5.0,,60LL,f,500.0,,dós,beer,,314.0,1992,f,f,f,2015-10-01,t,f
20660,Le Soleilla Petit Mars,frakkland,languedoc-,languedoc,2013,15.0,grenache,01T,t,750.0,korkur,flaska,red,,2790.0,0,f,f,f,2013-10-01,t,f
20662,Mas du Soleilla Les Chailles,frakkland,languedoc-,languedoc,2011,15.0,grenache,01T,f,750.0,korkur,flaska,red,,3789.0,27,f,f,f,2013-10-15,t,f
20663,Mas du Soleilla Les Bartelles,frakkland,languedoc-,languedoc,2009,14.5,syrah,01T,f,750.0,korkur,flaska,red,,4790.0,6,f,f,f,2013-10-15,t,f
20689,Bailly Lapierre Reserve Brut Cremant de Bourgogne,frakkland,bourgogne,bourgogne,,12.0,aligoté,04,f,750.0,f-korkur,flaska,bubbly,,2299.0,239,f,f,f,2013-07-01,t,f
20711,Weihenstephaner Hefe Weiss 3x50 cl fl+glas í öskju,þýskaland,,,,5.4,,62HV,f,1500.0,crown,gjafaaskja,beer,,2790.0,0,f,f,f,2012-10-01,t,t
20719,Porto Cruz smáflöskur 5x50ml í gjafaöskju,portúgal,,,,19.0,,,f,250.0,skruf,askja,fortified,port,2389.0,0,f,f,f,2012-11-01,t,t
20721,Saison Dupont,belgía,,,,6.5,,61ÖL,f,330.0,crown,flaska,beer,,623.0,48,f,f,f,2013-09-01,t,f
20730,Vila Real Douro Reserva rautt,portúgal,,douro,2012,13.5,tinta barroca,01M,f,750.0,korkur,flaska,red,,2279.0,180,f,f,f,2013-02-01,t,f
20731,Vila Real Terras de Alleu rautt,portúgal,,,,13.0,,01L,f,750.0,korkur,flaska,red,,1698.0,54,f,f,f,2015-07-01,t,f
20740,Venica Collio Friulano,ítalía,friuli-ven,collio,2013,13.0,friulano,02M,f,750.0,stkork-d,flaska,white,,2850.0,12,f,f,f,2013-12-01,t,f
20747,Piccini Memoro rautt,ítalía,,,,14.0,,,f,1500.0,korkur,flaska,red,,4855.0,13,f,f,f,2012-12-01,t,t
20749,Piccini Chianti,ítalía,toskana,chianti,2010,12.5,,01M,f,1500.0,korkur,flaska,red,,5299.0,3,f,f,f,2012-12-01,t,t
20755,Redtree Pinot Noir,bandaríkin,,kalifornía,2012,12.5,pinot noir,01M,f,750.0,skruf,flaska,red,,2430.0,12,f,f,f,2013-12-01,t,f
20756,Hayes Ranch Zinfandel,bandaríkin,centralcoa,central coast,2010,14.5,zinfandel,01M,f,750.0,skruf,flaska,red,,2775.0,12,f,f,f,2013-12-01,t,f
20757,Anakena Carignan Tama Vineyard Selection,chile,valledecen,maule valley,2010,13.5,carignan,01M,f,750.0,korkur,flaska,red,,2485.0,12,f,f,f,2015-11-01,t,f
20758,Mayor de Castilla Verdejo,spánn,castilla y,rueda,2013,12.5,verdejo,02L,f,750.0,plast,flaska,white,,1432.0,0,f,f,f,2016-03-01,t,f
20759,Antano Rioja Graciano,spánn,,rioja,2008,14.5,graciano,01T,f,750.0,korkur,flaska,red,,2148.0,0,f,f,f,2016-03-01,t,f
20765,Kientz Riesling Winzenberg Alsace Grand Cru,frakkland,alsace,alsace grand cru ac,2011,13.0,riesling,02M,f,750.0,korkur,flaska,white,,3489.0,24,f,f,f,2014-01-01,t,f
20770,Don Simon Seleccion Tempranillo,spánn,castilla l,castilla,,12.0,tempranillo,01L,f,750.0,skruf,flaska,red,,1299.0,162,f,f,f,2013-12-01,t,f
20771,Don Simon Seleccion Airen,spánn,castilla l,castilla,,11.5,airen,02L,f,750.0,skruf,flaska,white,,1239.0,72,f,f,f,2013-12-01,t,f
20819,Benanti Rovittello Rosso,ítalía,sikiley,etna,2005,14.0,nerello mascalese,01T,f,750.0,korkur,flaska,red,,4499.0,6,f,f,f,2013-12-01,t,f
20824,Gerard Bertrand Banyuls,frakkland,languedoc-,banyuls,2008,16.0,,,f,750.0,korkur,flaska,fortified,port,3399.0,23,f,f,f,2013-12-01,t,f
20826,Trivento Golden Reserve Syrah,argentína,mendoza,mendoza,2011,14.5,syrah,01T,f,750.0,korkur,flaska,red,,2999.0,36,f,f,f,2014-10-01,t,f
20832,Duvel 2x33 cl fl í gjafaöskju m/glasi,belgía,,,,8.5,,61ÖL,f,660.0,crown,gjafaaskja,beer,,2589.0,4,f,f,f,2012-12-01,t,t
20842,Laurent Miquel l'Artisan Languedoc rautt,frakkland,languedoc-,languedoc,2011,13.5,grenache,01M,f,750.0,stkork-d,flaska,red,,2299.0,19,f,f,f,2016-02-01,t,f
20846,Tommasi Appassionato rautt og hvítt í gjafakassa,ítalía,,,,13.0,,,f,1500.0,,kassi,red,,5499.0,10,f,f,f,2012-12-01,t,t
20848,Villa Maria Syrah Private Bin Hawkes Bay,nýjasjáland,,hawkes bay,2011,13.0,syrah,01M,f,750.0,skruf,flaska,red,,2990.0,6,f,f,f,2014-01-01,t,f
20867,Tuborg Classic,ísland,,,,4.6,,60LL,f,500.0,crown,flaska,beer,,389.0,1668,f,f,f,2013-06-01,t,f
20870,Svartur Soprano (Íslensk fjallagrös),ísland,,,,20.0,,,f,500.0,skruf,peli,strong,shots,2620.0,12,f,f,f,2013-10-01,t,f
20882,Ungava,kanada,,,,43.1,,,f,700.0,skruf,flaska,strong,gin,7398.0,9,f,f,f,2015-02-01,t,f
20885,Myrkvi Porter nr. 13,ísland,,,,6.0,,61SP,f,330.0,crown,flaska,beer,,444.0,0,f,f,f,2013-02-01,t,f
20889,Bríó,ísland,,,,4.8,,60LL,f,330.0,crown,flaska,beer,,329.0,1176,f,f,f,2013-03-01,t,f
20895,D+D,portúgal,,douro,2007,13.5,touriga nacional,01T,f,750.0,korkur,flaska,red,,2999.0,12,f,f,f,2014-01-01,t,f
20896,Emilio Moro,spánn,castilla y,ribera del duero,2010,14.5,tempranillo,01T,f,750.0,korkur,flaska,red,,3399.0,14,f,f,f,2014-10-01,t,f
20897,Emilio Moro Finca Resalso,spánn,castilla y,ribera del duero,2013,13.5,tempranillo,01T,f,750.0,stkork-d,flaska,red,,2499.0,74,f,f,f,2013-11-01,t,f
20899,Chateau l'Hospitalet,frakkland,languedoc-,coteaux du languedoc la clape,2012,14.0,grenache,01T,f,750.0,korkur,flaska,red,,4998.0,12,f,f,f,2015-02-01,t,f
20919,Chateau La Sauvageonne Cuvee Pica Broca - Terrasse,frakkland,languedoc-,coteaux du languedoc,2013,13.5,grenache,01M,f,750.0,korkur,flaska,red,,2899.0,78,f,f,f,2013-06-01,t,f
20920,Chateau Durfort-Vivens,frakkland,bordeaux,margaux,2007,13.0,,01M,f,750.0,korkur,flaska,red,,6998.0,0,f,f,f,2014-01-01,t,f
20924,Tiki Sauvignon Blanc,nýjasjáland,,marlborough,2015,13.0,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,2296.0,186,f,f,f,2014-01-01,t,f
20938,Pearly Bay Sweet White,suðurafríka,,,,8.0,,,f,750.0,skruf,flaska,fortified,fruit,1225.0,11,f,f,f,2014-04-01,t,f
20965,J.P. Chenet XO,frakkland,,,,36.0,,,f,700.0,korkur,flaska,strong,brandy,5299.0,120,f,f,f,2013-12-01,t,f
20993,Williams Ginger,stórabretland,,,,3.8,,62ÁK,f,500.0,crown,flaska,beer,,689.0,0,f,f,f,2014-03-01,t,f
21003,Einstök Toasted Porter,ísland,,,,6.0,,61SP,f,330.0,crown,flaska,beer,,419.0,4584,f,f,f,2013-08-01,t,f
21011,Kral Lager,tékkland,,,,4.6,,60LL,f,500.0,,dós,beer,,275.0,1944,f,f,f,2013-05-01,t,f
21012,Gæðingur Tumi Humall IPA,ísland,,,,6.5,,61ÖL,f,330.0,crown,flaska,beer,,498.0,312,f,f,f,2015-09-01,t,f
21014,Jagermeister,þýskaland,,,,35.0,,,f,200.0,skruf,flaska,strong,bitterspice,1930.0,549,f,f,f,2013-09-01,t,f
21015,Jagermeister smáflöskur 9x20 ml,þýskaland,,,,35.0,,,f,180.0,skruf,pakki,strong,bitterspice,2075.0,114,f,f,f,2013-07-01,t,f
21016,Casillero del Diablo Cabernet Sauvignon,chile,,,2011,12.5,cabernet sauvignon,01M,f,3000.0,,box,red,,6299.0,245,f,f,f,2013-07-01,t,f
21023,Las Moras Pinot Grigio,argentína,,san juan,2013,12.0,pinot gris,02L,f,187.0,skruf,flaska,white,,489.0,233,f,f,f,2014-03-01,t,f
21025,Faustino VII rósavín,spánn,,rioja,,13.0,tempranillo,03,f,187.0,skruf,flaska,rose,,469.0,0,f,f,f,2014-04-01,t,f
21027,Zorzal Gran Terroir Malbec,argentína,mendoza,tupungato,2012,14.7,malbec,01T,f,750.0,korkur,flaska,red,,2999.0,24,f,f,f,2014-04-01,t,f
21031,Paul Jaboulet Les Jumelles Cote Rotie,frakkland,rhone,cote-rotie,2009,13.0,,01M,f,750.0,korkur,flaska,red,,7959.0,0,f,f,f,2013-03-01,t,f
21032,Castellani Chianti,ítalía,toskana,chianti,2014,12.0,sangiovese,01M,f,750.0,himnukorku,flaska,red,,1599.0,0,f,f,f,2014-02-01,t,f
21033,Faustino Cava Brut,spánn,,cava,,11.5,viura,,f,750.0,korkur,flaska,bubbly,,1977.0,8,f,f,f,2014-02-01,t,f
21040,Víking English Pale Ale,ísland,,,,4.8,,61ÖL,f,330.0,crown,flaska,beer,,399.0,0,t,f,f,2016-01-21,t,f
21044,Campo Viejo Tempranillo,spánn,,rioja,2013,13.5,tempranillo,01M,f,750.0,korkur,flaska,red,,1999.0,391,f,f,f,2013-09-01,t,f
21049,Castelgreve Chianti Classico Riserva,ítalía,toskana,chianti classico,2010,13.5,sangiovese,01M,f,750.0,korkur,flaska,red,,2799.0,12,f,f,f,2014-04-01,t,f
21055,Villa Maria Sauvignon Blanc Lightly Sparkling,nýjasjáland,,marlborough,2013,13.0,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,2950.0,12,f,f,f,2014-05-01,t,f
21056,Vina Maipo Sauvignon Blanc,chile,valledecen,valle central,2014,11.5,sauvignon blanc,02L,f,3000.0,,box,white,,5199.0,36,f,f,f,2015-08-01,t,f
21058,Spier Chardonnay,suðurafríka,,western cape,2012,14.5,chardonnay,,f,750.0,skruf,flaska,white,,2666.0,0,f,f,f,2014-06-01,t,f
21061,Tommasi Appassionato Graticcio,ítalía,,,2013,13.0,corvina,01MM,f,3000.0,vitop,box,red,,6599.0,1264,f,f,f,2013-07-01,t,f
21063,Vila Real Terras de Alleu hvítt,portúgal,,,,12.0,,02L,f,750.0,korkur,flaska,white,,1684.0,78,f,f,f,2015-07-01,t,f
21064,Vila Real Douro rósavín,portúgal,,douro,2013,12.5,tinta roriz,03M,f,750.0,plast,flaska,rose,,1952.0,18,f,f,f,2015-06-01,t,f
21075,Anakena Tama Sauvignon Blanc,chile,aconcagua,leyda,2014,14.0,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,2355.0,12,f,f,f,2014-05-01,t,f
21078,Jim Beam Devil's Cut Kentucky Straight Bourbon,bandaríkin,,kentucky,,45.0,,,f,700.0,skruf,flaska,strong,whisky,7499.0,0,f,f,f,2014-05-01,t,f
21079,Jim Beam Red Stag Black Cherry,bandaríkin,,,,40.0,,,f,700.0,skruf,flaska,strong,liqueur,6699.0,17,f,f,f,2015-05-01,t,f
21080,Franziskaner Hefe-Weissbier 5x50 cl fl m/glasi,þýskaland,,,,5.0,,62HV,f,2500.0,crown,gjafaaskja,beer,,2949.0,3,f,f,f,2013-05-01,t,t
21081,Chimay m/glasi (3 fl í öskju),belgía,,,,8.0,,61ÖL,f,990.0,crown,gjafaaskja,beer,,2989.0,0,f,f,f,2013-07-01,t,t
21082,Chimay Premiere rauður miði,belgía,,,,7.0,,61ÖL,f,750.0,korkur,flaska,beer,,1990.0,12,f,f,f,2014-08-01,t,f
21088,Grimbergen Double Ambree,belgía,,,,6.5,,61ÖL,f,330.0,crown,flaska,beer,,389.0,96,f,f,f,2015-11-01,t,f
21092,Baron de Ley Tres Vinas Blanco Reserva,spánn,,rioja,2010,12.5,viura,02T,f,750.0,korkur,flaska,white,,2899.0,55,f,f,f,2015-06-01,t,f
21093,Baron de Ley Siete Vinas Reserva,spánn,,rioja,2007,14.5,tempranillo,01T,f,750.0,korkur,flaska,red,,4799.0,24,f,f,f,2015-06-01,t,f
21094,Nederburg Manor House Sauvignon Blanc,suðurafríka,,western cape,2014,13.5,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,2499.0,36,f,f,f,2015-10-01,t,f
21096,Gerard Bertrand Tautavel Grand Terroir,frakkland,languedoc-,cotes du roussillon villages,2013,14.0,carignan,01M,f,750.0,korkur,flaska,red,,2899.0,70,f,f,f,2014-02-01,t,f
21098,Kona Fire Rock Pale Ale,bandaríkin,,,,6.0,,61ÖL,f,355.0,crown,flaska,beer,,492.0,96,f,f,f,2014-10-01,t,f
21099,Redhook ESB,bandaríkin,,,,5.8,,61ÖL,f,355.0,crown,flaska,beer,,489.0,0,f,f,f,2014-10-01,t,f
21100,Redhook Long Hammer IPA,bandaríkin,,,,6.2,,61ÖL,f,355.0,crown,flaska,beer,,492.0,0,f,f,f,2014-10-01,t,f
21105,Kopparberg Wildberries Cider,svíþjóð,,,,4.5,,,f,330.0,,dós,cidersoda,cider,279.0,0,f,f,f,2013-12-01,t,f
21106,Kopparberg Strawberry Lime Cider,svíþjóð,,,,4.5,,,f,330.0,,dós,cidersoda,cider,279.0,1830,f,f,f,2013-11-01,t,f
21108,Piccini Memoro rósavín,ítalía,,,,13.5,,03,f,750.0,korkur,flaska,rose,,1947.0,0,f,f,f,2014-07-01,t,f
21111,Freixenet Legero - óáfengt,spánn,,,,0.0,muscat,,f,750.0,,flaska,other,,1229.0,15,f,f,f,2014-07-01,t,f
21113,Piccini Rosso,ítalía,,,,12.5,,01L,f,187.0,skruf,flaska,red,,499.0,51,f,f,f,2015-10-01,t,f
